transcript_id	gene_id	flight1	flight2	flight3	ground1	ground2	ground3
AT5G60960.1	AT5G60960	34.73	35.95	39.09	60.93	40.50	39.99
AT5G60963.1	AT5G60963	0.00	0.00	0.00	0.00	0.00	0.00
AT5G60964.1	AT5G60964	0.00	0.00	0.00	0.00	0.00	0.00
AT5G60966.1	AT5G60966	0.00	0.00	0.00	0.00	0.00	0.00
AT5G60970.1	AT5G60970	0.00	0.00	0.00	0.00	0.00	0.00
AT5G60978.1	AT5G60978	0.00	0.00	0.00	0.00	0.00	0.00
AT5G60980.1	AT5G60980	40.90	38.69	50.47	38.90	29.74	33.04
AT5G60980.2	AT5G60980	48.20	49.45	46.00	38.17	34.85	30.33
AT5G60990.1	AT5G60990	12.68	11.85	12.16	22.34	13.80	19.66
AT5G61000.1	AT5G61000	7.98	7.16	9.86	16.67	12.93	11.21
AT5G61010.1	AT5G61010	0.17	5.50	4.26	1.64	6.43	5.71
AT5G61010.2	AT5G61010	11.49	13.38	12.01	10.59	9.48	11.34
AT5G61020.1	AT5G61020	53.31	63.36	47.30	103.08	65.83	68.98
AT5G61020.2	AT5G61020	27.45	25.53	28.69	40.54	32.52	47.52
AT5G61030.1	AT5G61030	28.65	26.60	27.32	58.69	31.92	39.79
AT5G61040.1	AT5G61040	3.17	2.38	2.88	2.97	3.14	2.80
AT5G61050.1	AT5G61050	0.00	0.00	0.00	0.00	0.00	0.00
AT5G61060.1	AT5G61060	16.41	19.32	19.97	17.42	15.12	13.66
AT5G61060.2	AT5G61060	0.00	0.07	0.00	0.00	1.10	0.00
AT5G61070.1	AT5G61070	0.03	0.87	0.00	0.26	0.04	0.28
AT5G61090.1	AT5G61090	0.06	0.00	0.00	0.07	0.00	0.00
AT5G61100.1	AT5G61100	0.00	0.00	0.00	0.00	0.00	0.00
AT5G61110.1	AT5G61110	0.00	0.00	0.00	0.00	0.00	0.00
AT5G61120.1	AT5G61120	0.00	0.00	0.00	0.00	0.00	0.00
AT5G61130.1	AT5G61130	23.56	26.50	22.98	49.01	30.30	34.65
AT5G61140.1	AT5G61140	0.00	0.00	0.00	1.26	0.42	0.00
AT5G61140.2	AT5G61140	9.86	11.67	11.20	10.48	10.90	10.65
AT5G61150.1	AT5G61150	43.43	37.58	46.79	40.70	35.30	34.81
AT5G61150.2	AT5G61150	3.83	6.28	3.79	2.62	3.84	5.48
AT5G61160.1	AT5G61160	0.00	0.00	0.00	0.00	0.00	0.36
AT5G61170.1	AT5G61170	420.44	394.08	415.90	687.91	440.48	485.35
AT5G61180.1	AT5G61180	0.00	0.00	0.00	0.00	0.00	0.00
AT5G61190.1	AT5G61190	7.83	9.11	6.11	8.25	7.45	6.47
AT5G61200.1	AT5G61200	0.00	0.76	0.55	0.95	0.94	0.98
AT5G61200.2	AT5G61200	0.00	0.00	0.00	0.31	0.00	0.06
AT5G61200.3	AT5G61200	3.28	1.33	1.53	2.73	1.95	1.45
AT5G61210.1	AT5G61210	74.22	65.61	98.00	53.36	61.30	55.83
AT5G61220.1	AT5G61220	62.11	72.32	71.24	101.21	83.47	98.49
AT5G61228.1	AT5G61228	24.56	25.24	23.99	21.41	20.53	18.29
AT5G61230.1	AT5G61230	24.56	25.24	23.99	21.41	20.53	18.29
AT5G61240.1	AT5G61240	28.82	35.58	28.63	57.99	42.56	40.42
AT5G61240.2	AT5G61240	0.00	0.00	0.05	0.44	0.00	0.00
AT5G61250.1	AT5G61250	8.39	5.78	11.53	14.22	8.87	14.36
AT5G61250.2	AT5G61250	4.59	11.34	4.79	3.08	6.26	3.53
AT5G61260.1	AT5G61260	4.14	4.93	3.20	2.48	1.77	3.08
AT5G61270.1	AT5G61270	0.00	0.00	0.00	0.00	0.00	0.00
AT5G61270.2	AT5G61270	0.00	0.00	0.00	0.00	0.14	0.00
AT5G61280.1	AT5G61280	0.32	0.38	0.90	2.92	2.39	0.90
AT5G61290.1	AT5G61290	0.17	0.08	0.00	0.41	0.33	0.21
AT5G61300.1	AT5G61300	2.60	2.29	1.07	2.57	1.75	1.49
AT5G61310.1	AT5G61310	7.84	23.22	12.90	27.90	23.11	26.17
AT5G61310.2	AT5G61310	2.37	0.00	6.63	3.91	0.00	2.94
AT5G61310.3	AT5G61310	12.99	10.87	7.61	19.81	15.62	20.40
AT5G61310.4	AT5G61310	17.99	18.51	9.60	18.83	17.09	29.49
AT5G61320.1	AT5G61320	0.64	0.72	0.08	0.06	0.00	0.00
AT5G61330.1	AT5G61330	20.22	16.46	14.33	31.13	21.63	27.00
AT5G61340.1	AT5G61340	92.38	97.65	106.48	78.78	83.71	88.25
AT5G61345.1	AT5G61345	0.00	0.00	0.00	0.00	0.00	0.00
AT5G61350.1	AT5G61350	3.57	4.33	3.80	2.90	2.14	3.39
AT5G61360.1	AT5G61360	7.92	3.32	3.77	4.84	9.79	5.91
AT5G61370.1	AT5G61370	1.24	1.17	1.22	2.28	1.67	2.50
AT5G61380.1	AT5G61380	23.49	16.66	27.18	22.69	37.62	19.29
AT5G61390.1	AT5G61390	2.66	3.50	2.63	3.08	4.15	2.62
AT5G61400.1	AT5G61400	0.93	0.44	0.86	0.75	0.98	0.40
AT5G61410.1	AT5G61410	32.52	43.71	30.92	22.16	27.82	26.14
AT5G61410.2	AT5G61410	4.50	3.44	4.84	1.21	2.99	2.37
AT5G61412.1	AT5G61412	5.36	0.00	18.04	1.30	0.00	3.26
AT5G61420.1	AT5G61420	4.54	4.12	2.84	13.04	6.38	5.96
AT5G61420.2	AT5G61420	6.04	4.15	9.34	16.42	11.65	12.97
AT5G61430.1	AT5G61430	1.08	2.13	0.79	4.61	1.31	5.34
AT5G61440.1	AT5G61440	35.98	60.66	49.64	27.34	30.66	29.66
AT5G61445.1	AT5G61445	0.00	0.00	0.00	0.00	0.00	0.00
AT5G61450.1	AT5G61450	24.84	23.61	31.65	26.78	23.29	24.92
AT5G61455.1	AT5G61455	0.58	1.85	1.68	1.80	0.95	0.87
AT5G61460.1	AT5G61460	8.41	7.77	6.75	8.52	7.60	8.67
AT5G61470.1	AT5G61470	0.00	0.24	0.00	0.00	0.00	0.00
AT5G61480.1	AT5G61480	16.89	17.75	11.91	26.43	22.85	20.79
AT5G61490.1	AT5G61490	2.93	0.81	6.45	4.56	3.22	0.81
AT5G61495.1	AT5G61495	0.00	0.00	0.00	0.00	0.00	0.00
AT5G61500.1	AT5G61500	42.66	46.01	49.93	38.89	42.16	37.87
AT5G61510.1	AT5G61510	35.71	40.89	44.63	42.34	35.90	40.60
AT5G61520.1	AT5G61520	0.00	0.00	0.00	0.00	0.00	0.00
AT5G61520.2	AT5G61520	0.00	0.00	0.00	0.02	0.00	0.12
AT5G61530.1	AT5G61530	58.84	63.39	59.71	45.51	52.13	47.71
AT5G61530.2	AT5G61530	0.07	1.10	7.41	1.30	5.28	0.72
AT5G61530.3	AT5G61530	0.00	0.14	0.00	0.00	0.00	0.00
AT5G61540.1	AT5G61540	1.54	3.14	4.77	1.27	2.19	1.71
AT5G61540.2	AT5G61540	1.50	1.10	1.13	1.39	1.41	1.29
AT5G61540.3	AT5G61540	0.00	0.00	0.00	0.00	0.00	0.00
AT5G61550.1	AT5G61550	3.92	3.09	4.95	3.05	3.79	3.68
AT5G61550.2	AT5G61550	0.72	0.00	0.00	0.00	0.00	0.00
AT5G61560.1	AT5G61560	0.00	0.63	1.46	0.82	1.12	1.77
AT5G61560.2	AT5G61560	1.87	0.83	0.00	0.34	0.00	0.00
AT5G61570.1	AT5G61570	3.05	3.97	1.86	6.97	4.13	8.69
AT5G61570.2	AT5G61570	1.33	0.31	1.07	1.14	2.07	2.87
AT5G61580.1	AT5G61580	13.57	14.99	14.77	7.52	9.42	10.19
AT5G61580.2	AT5G61580	0.00	0.00	0.00	0.00	0.00	0.00
AT5G61590.1	AT5G61590	137.23	74.89	153.58	9.01	29.63	17.41
AT5G61600.1	AT5G61600	57.47	48.46	60.07	22.66	46.12	21.82
AT5G61605.1	AT5G61605	0.00	0.00	0.00	0.00	0.00	0.00
AT5G61610.1	AT5G61610	0.00	0.00	0.00	0.00	0.00	0.00
AT5G61620.1	AT5G61620	0.91	0.20	0.00	0.00	0.00	0.16
AT5G61630.1	AT5G61630	0.00	0.00	0.00	0.00	0.00	0.00
AT5G61640.1	AT5G61640	19.28	34.28	27.98	24.84	29.17	26.61
AT5G61650.1	AT5G61650	3.31	3.33	3.73	7.97	4.90	7.74
AT5G61660.1	AT5G61660	7.31	2.75	12.60	11.68	9.84	9.08
AT5G61670.1	AT5G61670	34.13	48.74	37.05	21.79	17.38	21.58
AT5G61670.2	AT5G61670	2.88	6.46	7.27	1.16	6.25	3.91
AT5G61680.1	AT5G61680	0.00	0.00	0.00	0.00	0.00	0.00
AT5G61690.1	AT5G61690	0.00	0.00	0.00	0.00	0.00	0.00
AT5G61700.1	AT5G61700	0.00	0.00	0.00	0.00	0.00	0.00
AT5G61710.1	AT5G61710	0.00	0.00	0.00	0.00	0.00	0.00
AT5G61720.1	AT5G61720	0.00	0.00	0.00	0.00	0.00	0.00
AT5G61730.1	AT5G61730	0.00	0.00	0.10	0.00	0.16	0.00
AT5G61740.1	AT5G61740	0.00	0.19	0.08	0.08	0.00	0.03
AT5G61750.1	AT5G61750	0.00	0.00	0.00	0.38	0.26	0.00
AT5G61760.1	AT5G61760	18.97	22.80	16.51	25.53	21.22	24.21
AT5G61770.1	AT5G61770	0.00	0.00	0.00	1.56	0.00	0.00
AT5G61770.2	AT5G61770	15.65	15.31	14.95	20.65	20.37	19.44
AT5G61770.3	AT5G61770	0.00	0.00	0.00	2.52	0.83	0.86
AT5G61780.1	AT5G61780	38.55	37.92	36.53	58.56	43.35	43.46
AT5G61790.1	AT5G61790	109.74	113.98	94.39	239.66	144.42	181.06
AT5G61800.1	AT5G61800	0.50	0.82	1.10	0.96	0.81	0.98
AT5G61810.1	AT5G61810	4.68	5.10	4.81	7.56	7.09	7.94
AT5G61810.2	AT5G61810	0.00	0.00	0.60	0.00	0.00	0.00
AT5G61820.1	AT5G61820	120.10	215.92	131.53	82.34	81.38	101.37
AT5G61830.1	AT5G61830	7.82	5.59	6.03	7.63	7.77	8.04
AT5G61835.1	AT5G61835	0.00	0.00	0.00	0.00	0.00	0.00
AT5G61840.1	AT5G61840	28.88	28.87	29.09	30.79	30.03	26.67
AT5G61850.1	AT5G61850	0.00	0.00	0.00	0.00	0.00	0.00
AT5G61865.1	AT5G61865	2.30	2.39	0.87	2.69	1.79	1.89
AT5G61880.1	AT5G61880	10.29	11.50	10.71	7.78	7.82	10.27
AT5G61880.2	AT5G61880	0.00	0.00	9.15	24.48	10.62	10.24
AT5G61890.1	AT5G61890	0.37	0.46	0.00	0.00	0.00	0.68
AT5G61900.1	AT5G61900	16.12	1.59	11.89	13.33	7.48	5.84
AT5G61900.3	AT5G61900	4.31	15.63	9.21	5.29	10.74	11.27
AT5G61910.1	AT5G61910	4.94	5.57	5.40	3.84	2.34	3.69
AT5G61910.2	AT5G61910	1.52	0.72	0.00	0.22	2.89	1.03
AT5G61910.3	AT5G61910	0.38	0.28	0.69	1.27	1.18	1.42
AT5G61910.4	AT5G61910	0.46	0.28	0.63	0.00	0.18	0.83
AT5G61920.1	AT5G61920	0.68	0.00	0.00	0.71	1.04	0.00
AT5G61920.2	AT5G61920	4.10	3.79	5.65	4.26	3.59	3.62
AT5G61930.1	AT5G61930	2.84	5.39	3.19	5.18	5.12	3.00
AT5G61930.2	AT5G61930	0.48	0.00	0.00	0.00	0.00	0.79
AT5G61940.1	AT5G61940	0.52	0.26	0.62	0.89	0.18	0.53
AT5G61950.1	AT5G61950	0.90	0.26	0.80	1.34	0.45	0.87
AT5G61960.1	AT5G61960	8.41	9.57	2.18	9.31	6.16	8.36
AT5G61960.2	AT5G61960	26.36	36.65	33.19	33.06	31.68	33.16
AT5G61970.1	AT5G61970	25.54	23.30	24.13	31.90	23.72	23.78
AT5G61980.1	AT5G61980	2.40	2.80	3.34	3.20	2.43	3.45
AT5G61990.1	AT5G61990	4.48	3.73	4.18	3.43	3.98	3.50
AT5G61997.1	AT5G61997	0.00	0.00	0.00	0.00	0.00	0.00
AT5G62000.1	AT5G62000	3.42	6.24	0.18	1.50	3.01	1.95
AT5G62000.2	AT5G62000	28.45	29.55	25.64	24.71	27.44	29.50
AT5G62000.3	AT5G62000	16.88	15.36	16.26	18.01	16.05	13.56
AT5G62000.4	AT5G62000	0.00	0.00	0.00	0.00	0.00	0.00
AT5G62020.1	AT5G62020	5.68	14.74	10.95	10.41	8.54	9.00
AT5G62030.1	AT5G62030	5.64	6.80	5.84	7.97	6.77	6.36
AT5G62040.1	AT5G62040	0.00	0.00	0.00	0.00	0.00	0.00
AT5G62050.1	AT5G62050	25.38	30.57	24.88	30.90	25.12	29.06
AT5G62060.1	AT5G62060	0.00	0.00	0.00	0.00	0.00	0.00
AT5G62065.1	AT5G62065	0.00	0.00	0.00	0.00	0.00	0.00
AT5G62070.1	AT5G62070	16.69	19.22	14.13	29.16	34.26	33.27
AT5G62080.1	AT5G62080	0.00	0.00	0.00	0.00	0.00	0.00
AT5G62090.1	AT5G62090	0.28	0.94	0.18	0.31	1.11	0.25
AT5G62090.2	AT5G62090	10.45	11.42	12.23	10.23	11.44	12.79
AT5G62100.1	AT5G62100	0.00	0.00	0.00	0.00	0.00	0.00
AT5G62100.2	AT5G62100	3.74	6.66	3.26	1.89	1.20	1.79
AT5G62100.3	AT5G62100	0.00	0.00	0.00	0.00	1.07	0.00
AT5G62110.1	AT5G62110	0.00	0.00	0.00	0.00	0.00	0.00
AT5G62120.1	AT5G62120	0.00	0.00	0.00	0.00	0.00	0.00
AT5G62130.1	AT5G62130	7.45	8.13	11.87	10.83	7.18	8.90
AT5G62130.2	AT5G62130	0.68	0.51	0.30	0.00	0.38	0.07
AT5G62140.1	AT5G62140	0.35	2.17	0.79	1.26	1.24	3.83
AT5G62150.1	AT5G62150	9.90	17.16	16.74	20.43	20.37	17.75
AT5G62160.1	AT5G62160	0.00	0.00	0.00	0.00	0.00	0.00
AT5G62162.1	AT5G62162	0.00	0.00	0.00	0.00	0.00	0.00
AT5G62165.1	AT5G62165	5.54	8.10	6.58	5.45	5.40	2.38
AT5G62165.2	AT5G62165	13.74	17.38	17.97	17.27	17.84	17.81
AT5G62165.3	AT5G62165	7.56	4.24	6.07	7.62	3.31	14.38
AT5G62165.4	AT5G62165	11.67	8.20	10.95	10.54	13.55	11.62
AT5G62165.5	AT5G62165	5.73	1.55	2.54	3.68	3.91	3.48
AT5G62170.1	AT5G62170	2.76	0.73	2.88	1.84	0.57	1.07
AT5G62180.1	AT5G62180	9.91	12.69	13.74	11.22	11.94	15.06
AT5G62190.1	AT5G62190	125.24	112.53	108.94	104.65	102.07	76.01
AT5G62200.1	AT5G62200	33.57	39.98	51.42	39.86	47.76	44.87
AT5G62210.1	AT5G62210	1.63	2.55	0.10	11.60	6.92	5.90
AT5G62220.1	AT5G62220	3.33	6.48	3.82	14.34	8.82	11.21
AT5G62230.1	AT5G62230	0.00	0.00	0.00	0.00	0.00	0.00
AT5G62230.2	AT5G62230	0.00	0.10	0.00	0.01	0.00	0.00
AT5G62240.1	AT5G62240	0.00	0.00	0.00	0.00	0.00	0.00
AT5G62250.1	AT5G62250	0.13	0.20	0.00	0.19	0.05	0.00
AT5G62260.1	AT5G62260	21.23	15.28	18.10	14.09	12.99	10.71
AT5G62270.1	AT5G62270	11.14	12.47	9.74	10.36	10.28	13.03
AT5G62270.2	AT5G62270	11.58	11.15	13.89	25.00	15.13	12.90
AT5G62280.1	AT5G62280	4.43	6.63	4.82	5.71	4.35	3.21
AT5G62290.1	AT5G62290	23.94	26.83	26.93	32.18	27.73	33.35
AT5G62290.2	AT5G62290	0.00	0.15	0.00	0.00	0.34	0.56
AT5G62300.1	AT5G62300	364.52	331.72	392.75	441.40	292.65	314.46
AT5G62300.2	AT5G62300	4.46	6.80	2.93	4.25	2.36	4.85
AT5G62310.1	AT5G62310	2.08	2.20	3.62	3.41	2.20	3.26
AT5G62320.1	AT5G62320	0.00	0.00	0.00	0.07	0.00	0.00
AT5G62330.1	AT5G62330	1.67	1.69	1.41	0.28	1.62	0.00
AT5G62340.1	AT5G62340	49.61	37.41	45.90	20.39	12.71	7.13
AT5G62350.1	AT5G62350	142.55	183.32	115.30	156.88	152.49	129.91
AT5G62360.1	AT5G62360	7.68	1.20	6.38	4.21	7.93	3.88
AT5G62370.1	AT5G62370	1.02	1.41	0.86	1.56	1.50	1.36
AT5G62380.1	AT5G62380	0.91	1.33	2.13	3.03	3.11	2.53
AT5G62390.1	AT5G62390	174.34	168.55	160.88	209.41	170.59	166.14
AT5G62400.1	AT5G62400	0.00	0.00	0.00	0.00	0.00	0.00
AT5G62410.1	AT5G62410	8.74	5.29	7.18	12.75	10.64	8.62
AT5G62420.1	AT5G62420	3.84	0.99	5.84	5.60	3.26	7.34
AT5G62430.1	AT5G62430	2.08	10.38	3.03	4.18	2.95	4.39
AT5G62440.1	AT5G62440	56.99	63.85	56.91	110.14	73.12	78.16
AT5G62460.1	AT5G62460	28.84	29.20	30.70	21.17	23.50	23.44
AT5G62470.1	AT5G62470	0.59	0.00	0.16	0.00	0.00	0.00
AT5G62470.2	AT5G62470	0.27	0.95	0.72	1.09	0.55	0.90
AT5G62480.1	AT5G62480	61.72	88.84	56.64	133.53	60.18	112.45
AT5G62480.2	AT5G62480	9.91	24.71	19.09	24.31	19.62	39.59
AT5G62490.1	AT5G62490	2.01	0.76	0.04	2.71	0.50	1.03
AT5G62500.1	AT5G62500	14.34	10.60	12.17	22.04	19.29	15.89
AT5G62510.1	AT5G62510	0.00	0.00	0.00	0.53	0.07	0.18
AT5G62520.1	AT5G62520	0.52	3.43	1.45	2.26	3.54	2.95
AT5G62520.2	AT5G62520	0.00	0.00	0.04	0.00	0.00	0.00
AT5G62530.1	AT5G62530	56.04	50.19	56.89	56.88	49.82	46.78
AT5G62540.1	AT5G62540	33.08	28.95	35.38	46.81	48.53	43.23
AT5G62550.1	AT5G62550	10.76	11.48	9.50	15.66	16.04	12.83
AT5G62560.1	AT5G62560	21.01	17.45	21.75	16.43	17.25	17.06
AT5G62570.1	AT5G62570	1.73	17.33	4.00	2.06	8.92	6.61
AT5G62570.2	AT5G62570	10.11	0.00	9.43	10.11	3.73	4.89
AT5G62575.1	AT5G62575	32.42	31.68	28.66	24.63	33.96	30.13
AT5G62575.2	AT5G62575	16.67	21.29	23.10	21.57	24.30	28.56
AT5G62576.1	AT5G62576	0.00	0.00	0.00	0.00	0.00	0.00
AT5G62580.1	AT5G62580	18.24	20.66	21.29	29.46	22.48	30.77
AT5G62600.1	AT5G62600	10.70	12.77	13.86	10.49	9.36	10.84
AT5G62610.1	AT5G62610	23.22	29.22	23.53	19.59	19.37	19.02
AT5G62620.1	AT5G62620	2.51	2.13	1.65	6.29	3.98	3.88
AT5G62620.2	AT5G62620	0.00	0.00	0.00	0.00	0.00	0.00
AT5G62623.1	AT5G62623	0.00	0.00	0.00	0.00	0.00	0.00
AT5G62627.1	AT5G62627	0.00	0.00	0.00	0.00	0.00	0.00
AT5G62630.1	AT5G62630	12.77	15.24	18.34	21.93	21.96	22.07
AT5G62640.1	AT5G62640	18.93	18.32	17.48	18.85	15.91	15.06
AT5G62640.2	AT5G62640	0.37	0.75	0.81	0.00	0.00	1.88
AT5G62640.3	AT5G62640	0.00	0.00	0.00	0.00	0.00	0.00
AT5G62650.1	AT5G62650	7.25	7.26	7.77	7.43	8.27	8.40
AT5G62660.1	AT5G62660	0.00	0.00	0.00	0.00	0.00	0.00
AT5G62670.1	AT5G62670	21.61	18.43	16.83	15.72	14.36	13.01
AT5G62680.1	AT5G62680	26.41	49.09	30.52	71.70	55.16	62.58
AT5G62690.1	AT5G62690	159.81	149.09	168.92	181.79	142.63	137.97
AT5G62700.1	AT5G62700	159.43	165.43	167.51	209.15	157.80	147.55
AT5G62710.1	AT5G62710	15.19	13.13	11.81	26.96	23.10	23.15
AT5G62720.1	AT5G62720	7.49	2.43	11.22	25.36	31.36	22.66
AT5G62720.2	AT5G62720	0.03	0.00	0.16	0.50	0.29	0.67
AT5G62730.1	AT5G62730	0.00	0.00	0.00	0.00	0.00	0.00
AT5G62740.1	AT5G62740	61.01	42.41	61.12	47.66	45.86	41.97
AT5G62750.1	AT5G62750	0.33	2.18	0.00	0.00	0.00	0.72
AT5G62760.1	AT5G62760	0.20	0.00	0.00	0.00	0.00	0.00
AT5G62760.2	AT5G62760	5.65	0.14	1.01	5.42	3.60	4.94
AT5G62760.3	AT5G62760	0.05	6.79	4.49	0.88	4.68	1.20
AT5G62760.4	AT5G62760	0.00	0.00	0.00	0.08	0.00	0.49
AT5G62770.1	AT5G62770	23.14	25.12	20.28	15.65	23.63	17.30
AT5G62780.1	AT5G62780	0.00	0.00	0.00	0.00	0.00	0.00
AT5G62790.1	AT5G62790	25.43	23.63	25.56	20.32	16.12	14.60
AT5G62790.2	AT5G62790	0.43	0.00	0.06	0.00	0.39	0.00
AT5G62800.1	AT5G62800	0.00	0.26	0.00	0.00	0.00	0.00
AT5G62810.1	AT5G62810	29.86	35.72	31.17	28.07	27.25	29.31
AT5G62820.1	AT5G62820	5.08	4.61	5.90	5.62	5.97	4.05
AT5G62830.1	AT5G62830	0.00	0.00	0.00	0.00	0.00	0.00
AT5G62840.1	AT5G62840	0.38	0.79	0.95	1.90	1.57	1.49
AT5G62848.1	AT5G62848	0.00	0.00	0.00	0.00	0.00	0.00
AT5G62850.1	AT5G62850	0.00	0.00	0.00	0.00	0.00	0.00
AT5G62860.1	AT5G62860	0.00	0.00	0.00	0.00	0.00	0.00
AT5G62865.1	AT5G62865	35.46	42.92	48.34	17.82	28.63	27.79
AT5G62880.1	AT5G62880	31.29	38.34	42.04	23.72	28.82	34.21
AT5G62890.1	AT5G62890	3.58	0.52	4.69	2.89	1.03	1.44
AT5G62890.2	AT5G62890	42.52	41.32	27.90	32.89	24.44	21.84
AT5G62890.3	AT5G62890	15.59	24.70	19.70	27.58	27.67	23.62
AT5G62890.4	AT5G62890	0.00	1.68	0.00	0.00	0.00	0.00
AT5G62900.1	AT5G62900	10.09	7.89	12.02	9.85	4.62	5.64
AT5G62910.1	AT5G62910	6.41	6.97	11.17	9.34	6.58	8.43
AT5G62920.1	AT5G62920	37.18	32.41	36.36	57.48	48.18	56.81
AT5G62930.1	AT5G62930	64.41	50.18	53.35	52.23	43.32	55.42
AT5G62940.1	AT5G62940	2.73	2.48	4.22	5.27	2.32	3.63
AT5G62950.1	AT5G62950	36.24	32.43	43.17	31.32	30.10	24.19
AT5G62950.2	AT5G62950	0.00	0.00	0.00	0.00	0.00	0.00
AT5G62950.3	AT5G62950	3.91	7.02	5.92	7.28	5.09	8.47
AT5G62960.1	AT5G62960	4.56	9.94	6.80	11.47	8.86	10.74
AT5G62970.1	AT5G62970	0.00	0.00	0.00	0.00	0.00	0.07
AT5G62980.1	AT5G62980	16.68	19.52	11.72	18.61	22.56	20.00
AT5G62990.1	AT5G62990	0.00	1.29	1.65	1.05	1.46	1.43
AT5G62998.1	AT5G62998	0.00	0.00	0.00	0.00	0.00	0.00
AT5G63000.1	AT5G63000	25.49	23.73	21.68	25.16	23.77	27.39
AT5G63010.1	AT5G63010	13.75	9.98	12.03	10.84	9.77	8.66
AT5G63020.1	AT5G63020	2.95	1.66	2.98	1.19	1.53	1.37
AT5G63030.1	AT5G63030	46.98	65.66	67.33	40.47	45.21	44.57
AT5G63040.1	AT5G63040	2.06	1.65	2.98	1.97	3.32	3.23
AT5G63040.2	AT5G63040	0.41	0.00	0.00	0.65	0.71	0.00
AT5G63050.1	AT5G63050	10.64	14.05	8.48	9.40	7.14	12.14
AT5G63050.2	AT5G63050	1.31	0.00	0.38	2.85	4.09	0.00
AT5G63060.1	AT5G63060	0.73	2.67	2.04	4.69	2.19	2.37
AT5G63063.1	AT5G63063	0.00	0.00	0.00	0.00	0.00	0.00
AT5G63065.1	AT5G63065	0.00	0.00	0.00	0.00	0.00	0.00
AT5G63070.1	AT5G63070	1.52	0.00	0.00	0.71	0.00	0.00
AT5G63080.1	AT5G63080	11.88	11.52	13.23	8.03	7.95	9.16
AT5G63085.1	AT5G63085	0.00	0.00	0.00	0.00	0.00	0.00
AT5G63087.1	AT5G63087	0.00	0.00	0.00	0.00	0.00	1.33
AT5G63090.1	AT5G63090	0.00	0.05	0.65	0.90	0.15	0.43
AT5G63090.2	AT5G63090	0.00	0.00	0.00	0.00	0.00	0.00
AT5G63090.3	AT5G63090	0.00	0.00	0.00	0.00	0.00	0.00
AT5G63090.4	AT5G63090	0.00	0.00	0.00	0.00	1.18	0.00
AT5G63100.1	AT5G63100	1.47	3.05	0.83	1.56	3.06	2.04
AT5G63110.1	AT5G63110	21.27	19.25	19.60	24.96	18.70	16.44
AT5G63120.1	AT5G63120	2.19	2.40	1.93	2.04	0.58	0.80
AT5G63120.2	AT5G63120	7.40	8.86	6.99	12.59	6.92	9.18
AT5G63130.1	AT5G63130	2.47	4.30	3.84	6.42	4.11	6.27
AT5G63135.1	AT5G63135	22.44	30.41	30.28	30.99	30.56	30.69
AT5G63140.1	AT5G63140	3.22	2.16	2.86	3.56	1.09	2.69
AT5G63145.1	AT5G63145	0.00	0.00	0.00	0.00	0.00	0.00
AT5G63150.1	AT5G63150	48.79	66.51	54.24	83.39	59.55	66.60
AT5G63160.1	AT5G63160	125.18	78.40	196.85	20.29	62.89	33.53
AT5G63168.1	AT5G63168	0.00	0.00	0.00	0.00	0.00	0.00
AT5G63170.1	AT5G63170	0.00	0.00	0.00	0.00	0.00	0.00
AT5G63180.1	AT5G63180	0.36	0.00	0.23	0.00	0.02	0.34
AT5G63190.1	AT5G63190	70.86	92.33	76.15	30.29	55.57	37.34
AT5G63190.2	AT5G63190	9.98	10.57	28.12	4.37	7.62	5.82
AT5G63195.1	AT5G63195	2.01	0.13	2.38	1.32	0.48	1.04
AT5G63200.1	AT5G63200	12.68	13.26	15.14	9.88	12.36	10.09
AT5G63220.1	AT5G63220	18.59	17.25	18.78	22.71	19.76	21.65
AT5G63225.1	AT5G63225	0.00	0.00	0.00	0.00	0.00	0.00
AT5G63230.1	AT5G63230	0.00	0.00	0.00	0.00	0.00	0.00
AT5G63240.1	AT5G63240	0.00	0.00	1.83	0.00	0.00	0.00
AT5G63250.1	AT5G63250	0.44	0.00	0.00	0.00	0.24	0.00
AT5G63260.1	AT5G63260	26.15	23.16	24.97	17.43	15.71	16.46
AT5G63260.2	AT5G63260	0.00	0.00	0.91	0.69	0.41	0.00
AT5G63270.1	AT5G63270	30.06	0.00	48.28	0.00	14.43	1.08
AT5G63280.1	AT5G63280	16.57	18.21	16.77	16.53	15.11	14.60
AT5G63290.1	AT5G63290	0.90	1.32	2.37	2.00	1.35	1.57
AT5G63300.1	AT5G63300	3.67	0.25	3.85	0.74	0.64	1.48
AT5G63300.2	AT5G63300	0.00	0.00	0.00	0.00	0.00	0.00
AT5G63310.1	AT5G63310	26.61	27.00	30.57	34.27	28.97	29.94
AT5G63320.1	AT5G63320	13.71	10.96	13.58	11.32	10.93	13.81
AT5G63320.2	AT5G63320	0.00	0.00	0.00	0.00	0.00	0.00
AT5G63320.3	AT5G63320	0.98	1.68	0.73	2.13	1.65	0.34
AT5G63340.1	AT5G63340	0.00	0.00	0.00	0.00	0.00	0.00
AT5G63350.1	AT5G63350	0.35	2.99	1.97	0.67	0.27	0.80
AT5G63370.1	AT5G63370	7.58	17.06	6.32	19.17	4.00	22.82
AT5G63370.2	AT5G63370	7.26	9.39	4.65	3.93	12.24	6.09
AT5G63370.3	AT5G63370	9.09	3.91	11.20	5.20	7.47	6.37
AT5G63370.4	AT5G63370	11.13	8.59	16.90	3.50	16.38	1.11
